RetailerName,Weeknumber,Retail Week,MonthNumber,Months2,EndDate,Months,StartDate,Month,CalendarYear,BrandID,Brand,Sum of Sales
Rite Aid,16,W16,April,Apr,4/15/2021,Apr,4/9/2021,April,2019,21,FRIZZ EASE,40229
Rite Aid,16,W16,April,Apr,4/16/2021,Apr,4/10/2021,April,2019,22,BRILLIANT BRUNETTE,102
Rite Aid,16,W16,April,Apr,4/17/2021,Apr,4/11/2021,April,2019,23,VOLUME,4064
Rite Aid,16,W16,April,Apr,4/18/2021,Apr,4/12/2021,April,2019,37,RADIANT RED,0
Rite Aid,16,W16,April,Apr,4/19/2021,Apr,4/13/2021,April,2019,NULL,NULL,24247
Target Stores,1,W1,January,Jan,4/20/2021,Jan,4/14/2021,January,2019,11,JERGENS,458252
Target Stores,1,W1,January,Jan,4/21/2021,Jan,4/15/2021,January,2019,12,CUREL,131524
Target Stores,1,W1,January,Jan,4/22/2021,Jan,4/16/2021,January,2019,14,BIORE,240699
Target Stores,1,W1,January,Jan,4/23/2021,Jan,4/17/2021,January,2019,16,BAN,152
Target Stores,1,W1,January,Jan,4/24/2021,Jan,4/18/2021,January,2019,17,JOHN FRIEDA COLOUR,0
Target Stores,1,W1,January,Jan,4/25/2021,Jan,4/19/2021,January,2019,19,SHEER BLONDE,73174
Target Stores,1,W1,January,Jan,4/26/2021,Jan,4/20/2021,January,2019,20,BEACH BLONDE,7557
Target Stores,1,W1,January,Jan,4/27/2021,Jan,4/21/2021,January,2019,21,FRIZZ EASE,140120
Target Stores,1,W1,January,Jan,4/28/2021,Jan,4/22/2021,January,2019,22,BRILLIANT BRUNETTE,37612
Target Stores,1,W1,January,Jan,4/29/2021,Jan,4/23/2021,January,2019,23,VOLUME,26930
Target Stores,1,W1,January,Jan,4/30/2021,Jan,4/24/2021,January,2019,37,RADIANT RED,19289
Target Stores,1,W1,January,Jan,5/1/2021,Jan,4/25/2021,January,2019,38,ROOT AWAKENING,0
Target Stores,1,W1,January,Jan,5/2/2021,Jan,4/26/2021,January,2019,39,FULL REPAIR,0
Target Stores,1,W1,January,Jan,5/3/2021,Jan,4/27/2021,January,2019,40,PRECISION FOAM COLOR,46800
Target Stores,1,W1,January,Jan,5/4/2021,Jan,4/28/2021,January,2019,NULL,NULL,405498
Target Stores,2,W2,January,Jan,5/5/2021,Jan,4/29/2021,January,2019,11,JERGENS,440679
Target Stores,2,W2,January,Jan,5/6/2021,Jan,4/30/2021,January,2019,12,CUREL,129072
Target Stores,2,W2,January,Jan,5/7/2021,Jan,5/1/2021,January,2019,14,BIORE,232833
Target Stores,2,W2,January,Jan,5/8/2021,Jan,5/2/2021,January,2019,16,BAN,75
Target Stores,2,W2,January,Jan,5/9/2021,Jan,5/3/2021,January,2019,17,JOHN FRIEDA COLOUR,10
Target Stores,2,W2,January,Jan,5/10/2021,Jan,5/4/2021,January,2019,19,SHEER BLONDE,72370
Target Stores,2,W2,January,Jan,5/11/2021,Jan,5/5/2021,January,2019,20,BEACH BLONDE,7001
Target Stores,2,W2,January,Jan,5/12/2021,Jan,5/6/2021,January,2019,21,FRIZZ EASE,140282
Target Stores,2,W2,January,Jan,5/13/2021,Jan,5/7/2021,January,2019,22,BRILLIANT BRUNETTE,37660
Target Stores,2,W2,January,Jan,5/14/2021,Jan,5/8/2021,January,2019,23,VOLUME,26457
Target Stores,2,W2,January,Jan,5/15/2021,Jan,5/9/2021,January,2019,37,RADIANT RED,18521
Target Stores,2,W2,January,Jan,5/16/2021,Jan,5/10/2021,January,2019,38,ROOT AWAKENING,0
Target Stores,2,W2,January,Jan,5/17/2021,Jan,5/11/2021,January,2019,39,FULL REPAIR,0
Target Stores,2,W2,January,Jan,5/18/2021,Jan,5/12/2021,January,2019,40,PRECISION FOAM COLOR,49532
Target Stores,2,W2,January,Jan,5/19/2021,Jan,5/13/2021,January,2019,NULL,NULL,375135
Target Stores,3,W3,January,Jan,5/20/2021,Jan,5/14/2021,January,2019,11,JERGENS,458538
Target Stores,3,W3,January,Jan,5/21/2021,Jan,5/15/2021,January,2019,12,CUREL,129549
Target Stores,3,W3,January,Jan,5/22/2021,Jan,5/16/2021,January,2019,14,BIORE,236956
Target Stores,3,W3,January,Jan,5/23/2021,Jan,5/17/2021,January,2019,16,BAN,95
Target Stores,3,W3,January,Jan,5/24/2021,Jan,5/18/2021,January,2019,17,JOHN FRIEDA COLOUR,0
Target Stores,3,W3,January,Jan,5/25/2021,Jan,5/19/2021,January,2019,19,SHEER BLONDE,73684
Target Stores,3,W3,January,Jan,5/26/2021,Jan,5/20/2021,January,2019,20,BEACH BLONDE,7840
Target Stores,3,W3,January,Jan,5/27/2021,Jan,5/21/2021,January,2019,21,FRIZZ EASE,139928
Target Stores,3,W3,January,Jan,5/28/2021,Jan,5/22/2021,January,2019,22,BRILLIANT BRUNETTE,37742
Target Stores,3,W3,January,Jan,5/29/2021,Jan,5/23/2021,January,2019,23,VOLUME,26671
Target Stores,3,W3,January,Jan,5/30/2021,Jan,5/24/2021,January,2019,37,RADIANT RED,18634
Target Stores,3,W3,January,Jan,5/31/2021,Jan,5/25/2021,January,2019,38,ROOT AWAKENING,0
Target Stores,3,W3,January,Jan,6/1/2021,Jan,5/26/2021,January,2019,39,FULL REPAIR,0
Target Stores,3,W3,January,Jan,6/2/2021,Jan,5/27/2021,January,2019,40,PRECISION FOAM COLOR,48015
Target Stores,3,W3,January,Jan,6/3/2021,Jan,5/28/2021,January,2019,NULL,NULL,372328
Target Stores,4,W4,January,Feb,6/4/2021,Jan,5/29/2021,January,2019,11,JERGENS,471457
Target Stores,4,W4,January,Feb,6/5/2021,Jan,5/30/2021,January,2019,12,CUREL,126155
Target Stores,4,W4,January,Feb,6/6/2021,Jan,5/31/2021,January,2019,14,BIORE,229325
Target Stores,4,W4,January,Feb,6/7/2021,Jan,6/1/2021,January,2019,16,BAN,25
Target Stores,4,W4,January,Feb,6/8/2021,Jan,6/2/2021,January,2019,17,JOHN FRIEDA COLOUR,0
Target Stores,4,W4,January,Feb,6/9/2021,Jan,6/3/2021,January,2019,19,SHEER BLONDE,68854
Target Stores,4,W4,January,Feb,6/10/2021,Jan,6/4/2021,January,2019,20,BEACH BLONDE,7462
Target Stores,4,W4,January,Feb,6/11/2021,Jan,6/5/2021,January,2019,21,FRIZZ EASE,137234
Target Stores,4,W4,January,Feb,6/12/2021,Jan,6/6/2021,January,2019,22,BRILLIANT BRUNETTE,36624
Target Stores,4,W4,January,Feb,6/13/2021,Jan,6/7/2021,January,2019,23,VOLUME,29512
Target Stores,4,W4,January,Feb,6/14/2021,Jan,6/8/2021,January,2019,37,RADIANT RED,17176
Target Stores,4,W4,January,Feb,6/15/2021,Jan,6/9/2021,January,2019,38,ROOT AWAKENING,-2
Target Stores,4,W4,January,Feb,6/16/2021,Jan,6/10/2021,January,2019,39,FULL REPAIR,2
Target Stores,4,W4,January,Feb,6/17/2021,Jan,6/11/2021,January,2019,40,PRECISION FOAM COLOR,49251
Target Stores,4,W4,January,Feb,6/18/2021,Jan,6/12/2021,January,2019,NULL,NULL,368045
Target Stores,5,W5,February,Feb,6/19/2021,Feb,6/13/2021,February,2019,11,JERGENS,470716
Target Stores,5,W5,February,Feb,6/20/2021,Feb,6/14/2021,February,2019,12,CUREL,112531
Target Stores,5,W5,February,Feb,6/21/2021,Feb,6/15/2021,February,2019,14,BIORE,233052
Target Stores,5,W5,February,Feb,6/22/2021,Feb,6/16/2021,February,2019,16,BAN,8
Target Stores,5,W5,February,Feb,6/23/2021,Feb,6/17/2021,February,2019,17,JOHN FRIEDA COLOUR,0
Target Stores,5,W5,February,Feb,6/24/2021,Feb,6/18/2021,February,2019,19,SHEER BLONDE,71019
Target Stores,5,W5,February,Feb,6/25/2021,Feb,6/19/2021,February,2019,20,BEACH BLONDE,8128
Target Stores,5,W5,February,Feb,6/26/2021,Feb,6/20/2021,February,2019,21,FRIZZ EASE,150210
Target Stores,5,W5,February,Feb,6/27/2021,Feb,6/21/2021,February,2019,22,BRILLIANT BRUNETTE,40131
Target Stores,5,W5,February,Feb,6/28/2021,Feb,6/22/2021,February,2019,23,VOLUME,31596
Target Stores,5,W5,February,Feb,6/29/2021,Feb,6/23/2021,February,2019,37,RADIANT RED,18085
Target Stores,5,W5,February,Feb,6/30/2021,Feb,6/24/2021,February,2019,38,ROOT AWAKENING,0
Target Stores,5,W5,February,Feb,7/1/2021,Feb,6/25/2021,February,2019,40,PRECISION FOAM COLOR,52296
Target Stores,5,W5,February,Feb,7/2/2021,Feb,6/26/2021,February,2019,NULL,NULL,371680
Target Stores,6,W6,February,Feb,7/3/2021,Feb,6/27/2021,February,2019,11,JERGENS,470093
Target Stores,6,W6,February,Feb,7/4/2021,Feb,6/28/2021,February,2019,12,CUREL,119757
Target Stores,6,W6,February,Feb,7/5/2021,Feb,6/29/2021,February,2019,14,BIORE,244265
Target Stores,6,W6,February,Feb,7/6/2021,Feb,6/30/2021,February,2019,16,BAN,14
Target Stores,6,W6,February,Feb,7/7/2021,Feb,7/1/2021,February,2019,17,JOHN FRIEDA COLOUR,-11
Target Stores,6,W6,February,Feb,7/8/2021,Feb,7/2/2021,February,2019,19,SHEER BLONDE,73397
Target Stores,6,W6,February,Feb,7/9/2021,Feb,7/3/2021,February,2019,20,BEACH BLONDE,8214
Target Stores,6,W6,February,Feb,7/10/2021,Feb,7/4/2021,February,2019,21,FRIZZ EASE,144664
Target Stores,6,W6,February,Feb,7/11/2021,Feb,7/5/2021,February,2019,22,BRILLIANT BRUNETTE,37400
Target Stores,6,W6,February,Feb,7/12/2021,Feb,7/6/2021,February,2019,23,VOLUME,30776
Target Stores,6,W6,February,Feb,7/13/2021,Feb,7/7/2021,February,2019,37,RADIANT RED,16860
Target Stores,6,W6,February,Feb,7/14/2021,Feb,7/8/2021,February,2019,38,ROOT AWAKENING,0
Target Stores,6,W6,February,Feb,7/15/2021,Feb,7/9/2021,February,2019,40,PRECISION FOAM COLOR,48361
Target Stores,6,W6,February,Feb,7/16/2021,Feb,7/10/2021,February,2019,NULL,NULL,397747
Target Stores,7,W7,February,Feb,7/17/2021,Feb,7/11/2021,February,2019,11,JERGENS,489000
Target Stores,7,W7,February,Feb,7/18/2021,Feb,7/12/2021,February,2019,12,CUREL,123791
Target Stores,7,W7,February,Feb,7/19/2021,Feb,7/13/2021,February,2019,14,BIORE,244460
Target Stores,7,W7,February,Feb,7/20/2021,Feb,7/14/2021,February,2019,16,BAN,32
Target Stores,7,W7,February,Feb,7/21/2021,Feb,7/15/2021,February,2019,17,JOHN FRIEDA COLOUR,0
Target Stores,7,W7,February,Feb,7/22/2021,Feb,7/16/2021,February,2019,19,SHEER BLONDE,72514
Target Stores,7,W7,February,Feb,7/23/2021,Feb,7/17/2021,February,2019,20,BEACH BLONDE,8042
Target Stores,7,W7,February,Feb,7/24/2021,Feb,7/18/2021,February,2019,21,FRIZZ EASE,144675
Target Stores,7,W7,February,Feb,7/25/2021,Feb,7/19/2021,February,2019,22,BRILLIANT BRUNETTE,40020
Target Stores,7,W7,February,Feb,7/26/2021,Feb,7/20/2021,February,2019,23,VOLUME,31217
Target Stores,7,W7,February,Feb,7/27/2021,Feb,7/21/2021,February,2019,37,RADIANT RED,17602
Target Stores,7,W7,February,Feb,7/28/2021,Feb,7/22/2021,February,2019,38,ROOT AWAKENING,0
Target Stores,7,W7,February,Feb,7/29/2021,Feb,7/23/2021,February,2019,40,PRECISION FOAM COLOR,50962
Target Stores,7,W7,February,Feb,7/30/2021,Feb,7/24/2021,February,2019,NULL,NULL,402449
Target Stores,8,W8,February,Mar,7/31/2021,Feb,7/25/2021,February,2019,11,JERGENS,534493
Target Stores,8,W8,February,Mar,8/1/2021,Feb,7/26/2021,February,2019,12,CUREL,120895
Target Stores,8,W8,February,Mar,8/2/2021,Feb,7/27/2021,February,2019,14,BIORE,247527
Target Stores,8,W8,February,Mar,8/3/2021,Feb,7/28/2021,February,2019,16,BAN,17
Target Stores,8,W8,February,Mar,8/4/2021,Feb,7/29/2021,February,2019,17,JOHN FRIEDA COLOUR,0
Target Stores,8,W8,February,Mar,8/5/2021,Feb,7/30/2021,February,2019,19,SHEER BLONDE,79572
Target Stores,8,W8,February,Mar,8/6/2021,Feb,7/31/2021,February,2019,20,BEACH BLONDE,9630
Target Stores,8,W8,February,Mar,8/7/2021,Feb,8/1/2021,February,2019,21,FRIZZ EASE,155065
Target Stores,8,W8,February,Mar,8/8/2021,Feb,8/2/2021,February,2019,22,BRILLIANT BRUNETTE,39776
Target Stores,8,W8,February,Mar,8/9/2021,Feb,8/3/2021,February,2019,23,VOLUME,34910
Target Stores,8,W8,February,Mar,8/10/2021,Feb,8/4/2021,February,2019,37,RADIANT RED,19342
Target Stores,8,W8,February,Mar,8/11/2021,Feb,8/5/2021,February,2019,38,ROOT AWAKENING,0
Target Stores,8,W8,February,Mar,8/12/2021,Feb,8/6/2021,February,2019,40,PRECISION FOAM COLOR,53985
Target Stores,8,W8,February,Mar,8/13/2021,Feb,8/7/2021,February,2019,NULL,NULL,413412
Target Stores,9,W9,March,Mar,8/14/2021,Mar,8/8/2021,March,2019,11,JERGENS,583370
Target Stores,9,W9,March,Mar,8/15/2021,Mar,8/9/2021,March,2019,12,CUREL,121964
Target Stores,9,W9,March,Mar,8/16/2021,Mar,8/10/2021,March,2019,14,BIORE,245623
Target Stores,9,W9,March,Mar,8/17/2021,Mar,8/11/2021,March,2019,16,BAN,0
Target Stores,9,W9,March,Mar,8/18/2021,Mar,8/12/2021,March,2019,17,JOHN FRIEDA COLOUR,0
Target Stores,9,W9,March,Mar,8/19/2021,Mar,8/13/2021,March,2019,19,SHEER BLONDE,89570
Target Stores,9,W9,March,Mar,8/20/2021,Mar,8/14/2021,March,2019,20,BEACH BLONDE,9674
Target Stores,9,W9,March,Mar,8/21/2021,Mar,8/15/2021,March,2019,21,FRIZZ EASE,162747
Target Stores,9,W9,March,Mar,8/22/2021,Mar,8/16/2021,March,2019,22,BRILLIANT BRUNETTE,43236
Target Stores,9,W9,March,Mar,8/23/2021,Mar,8/17/2021,March,2019,23,VOLUME,35644
Target Stores,9,W9,March,Mar,8/24/2021,Mar,8/18/2021,March,2019,37,RADIANT RED,20441
Target Stores,9,W9,March,Mar,8/25/2021,Mar,8/19/2021,March,2019,38,ROOT AWAKENING,0
Target Stores,9,W9,March,Mar,8/26/2021,Mar,8/20/2021,March,2019,40,PRECISION FOAM COLOR,53264
Target Stores,9,W9,March,Mar,8/27/2021,Mar,8/21/2021,March,2019,NULL,NULL,445396
Target Stores,10,W10,March,Mar,8/28/2021,Mar,8/22/2021,March,2019,11,JERGENS,619399
Target Stores,10,W10,March,Mar,8/29/2021,Mar,8/23/2021,March,2019,12,CUREL,111491
Target Stores,10,W10,March,Mar,8/30/2021,Mar,8/24/2021,March,2019,14,BIORE,254386
Target Stores,10,W10,March,Mar,8/31/2021,Mar,8/25/2021,March,2019,16,BAN,0
Target Stores,10,W10,March,Mar,9/1/2021,Mar,8/26/2021,March,2019,17,JOHN FRIEDA COLOUR,0
Target Stores,10,W10,March,Mar,9/2/2021,Mar,8/27/2021,March,2019,19,SHEER BLONDE,87160
Target Stores,10,W10,March,Mar,9/3/2021,Mar,8/28/2021,March,2019,20,BEACH BLONDE,10942
Target Stores,10,W10,March,Mar,9/4/2021,Mar,8/29/2021,March,2019,21,FRIZZ EASE,154269
Target Stores,10,W10,March,Mar,9/5/2021,Mar,8/30/2021,March,2019,22,BRILLIANT BRUNETTE,40213
Target Stores,10,W10,March,Mar,9/6/2021,Mar,8/31/2021,March,2019,23,VOLUME,33654
Target Stores,10,W10,March,Mar,9/7/2021,Mar,9/1/2021,March,2019,37,RADIANT RED,18736
Target Stores,10,W10,March,Mar,9/8/2021,Mar,9/2/2021,March,2019,38,ROOT AWAKENING,0
Target Stores,10,W10,March,Mar,9/9/2021,Mar,9/3/2021,March,2019,39,FULL REPAIR,0
Target Stores,10,W10,March,Mar,9/10/2021,Mar,9/4/2021,March,2019,40,PRECISION FOAM COLOR,55762
Target Stores,10,W10,March,Mar,9/11/2021,Mar,9/5/2021,March,2019,NULL,NULL,446553
Target Stores,11,W11,March,Mar,9/12/2021,Mar,9/6/2021,March,2019,11,JERGENS,700581
Target Stores,11,W11,March,Mar,9/13/2021,Mar,9/7/2021,March,2019,12,CUREL,117810
Target Stores,11,W11,March,Mar,9/14/2021,Mar,9/8/2021,March,2019,14,BIORE,262587
Target Stores,11,W11,March,Mar,9/15/2021,Mar,9/9/2021,March,2019,16,BAN,5
Target Stores,11,W11,March,Mar,9/16/2021,Mar,9/10/2021,March,2019,17,JOHN FRIEDA COLOUR,0
Target Stores,11,W11,March,Mar,9/17/2021,Mar,9/11/2021,March,2019,19,SHEER BLONDE,89441
Target Stores,11,W11,March,Mar,9/18/2021,Mar,9/12/2021,March,2019,20,BEACH BLONDE,10795
Target Stores,11,W11,March,Mar,9/19/2021,Mar,9/13/2021,March,2019,21,FRIZZ EASE,153335
Target Stores,11,W11,March,Mar,9/20/2021,Mar,9/14/2021,March,2019,22,BRILLIANT BRUNETTE,41851
Target Stores,11,W11,March,Mar,9/21/2021,Mar,9/15/2021,March,2019,23,VOLUME,33607
Target Stores,11,W11,March,Mar,9/22/2021,Mar,9/16/2021,March,2019,37,RADIANT RED,17594
Target Stores,11,W11,March,Mar,9/23/2021,Mar,9/17/2021,March,2019,38,ROOT AWAKENING,0
Target Stores,11,W11,March,Mar,9/24/2021,Mar,9/18/2021,March,2019,39,FULL REPAIR,0
Target Stores,11,W11,March,Mar,9/25/2021,Mar,9/19/2021,March,2019,40,PRECISION FOAM COLOR,56350
Target Stores,11,W11,March,Mar,9/26/2021,Mar,9/20/2021,March,2019,NULL,NULL,456626
Target Stores,12,W12,March,Mar,9/27/2021,Mar,9/21/2021,March,2019,11,JERGENS,698376
Target Stores,12,W12,March,Mar,9/28/2021,Mar,9/22/2021,March,2019,12,CUREL,107264
Target Stores,12,W12,March,Mar,9/29/2021,Mar,9/23/2021,March,2019,14,BIORE,253531
Target Stores,12,W12,March,Mar,9/30/2021,Mar,9/24/2021,March,2019,16,BAN,3
Target Stores,12,W12,March,Mar,10/1/2021,Mar,9/25/2021,March,2019,17,JOHN FRIEDA COLOUR,-11
Target Stores,12,W12,March,Mar,10/2/2021,Mar,9/26/2021,March,2019,19,SHEER BLONDE,87116
Target Stores,12,W12,March,Mar,10/3/2021,Mar,9/27/2021,March,2019,20,BEACH BLONDE,12012
Target Stores,12,W12,March,Mar,10/4/2021,Mar,9/28/2021,March,2019,21,FRIZZ EASE,149693
Target Stores,12,W12,March,Mar,10/5/2021,Mar,9/29/2021,March,2019,22,BRILLIANT BRUNETTE,39337
Target Stores,12,W12,March,Mar,10/6/2021,Mar,9/30/2021,March,2019,23,VOLUME,33494
Target Stores,12,W12,March,Mar,10/7/2021,Mar,10/1/2021,March,2019,37,RADIANT RED,17534
Target Stores,12,W12,March,Mar,10/8/2021,Mar,10/2/2021,March,2019,38,ROOT AWAKENING,0
Target Stores,12,W12,March,Mar,10/9/2021,Mar,10/3/2021,March,2019,39,FULL REPAIR,0
Target Stores,12,W12,March,Mar,10/10/2021,Mar,10/4/2021,March,2019,40,PRECISION FOAM COLOR,51587
Target Stores,12,W12,March,Mar,10/11/2021,Mar,10/5/2021,March,2019,NULL,NULL,443607
Target Stores,13,W13,March,Apr,10/12/2021,Mar,10/6/2021,March,2019,11,JERGENS,706937
Target Stores,13,W13,March,Apr,10/13/2021,Mar,10/7/2021,March,2019,12,CUREL,109932
Target Stores,13,W13,March,Apr,10/14/2021,Mar,10/8/2021,March,2019,14,BIORE,247739
Target Stores,13,W13,March,Apr,10/15/2021,Mar,10/9/2021,March,2019,16,BAN,21
Target Stores,13,W13,March,Apr,10/16/2021,Mar,10/10/2021,March,2019,17,JOHN FRIEDA COLOUR,10
Target Stores,13,W13,March,Apr,10/17/2021,Mar,10/11/2021,March,2019,19,SHEER BLONDE,87142
Target Stores,13,W13,March,Apr,10/18/2021,Mar,10/12/2021,March,2019,20,BEACH BLONDE,10470
Target Stores,13,W13,March,Apr,10/19/2021,Mar,10/13/2021,March,2019,21,FRIZZ EASE,147781
Target Stores,13,W13,March,Apr,10/20/2021,Mar,10/14/2021,March,2019,22,BRILLIANT BRUNETTE,38585
Target Stores,13,W13,March,Apr,10/21/2021,Mar,10/15/2021,March,2019,23,VOLUME,31453
Target Stores,13,W13,March,Apr,10/22/2021,Mar,10/16/2021,March,2019,37,RADIANT RED,18747
Target Stores,13,W13,March,Apr,10/23/2021,Mar,10/17/2021,March,2019,38,ROOT AWAKENING,0
Target Stores,13,W13,March,Apr,10/24/2021,Mar,10/18/2021,March,2019,39,FULL REPAIR,0
Target Stores,13,W13,March,Apr,10/25/2021,Mar,10/19/2021,March,2019,40,PRECISION FOAM COLOR,53346
Target Stores,13,W13,March,Apr,10/26/2021,Mar,10/20/2021,March,2019,NULL,NULL,437653
Target Stores,14,W14,April,Apr,10/27/2021,Apr,10/21/2021,April,2019,11,JERGENS,790350
Target Stores,14,W14,April,Apr,10/28/2021,Apr,10/22/2021,April,2019,12,CUREL,100434
Target Stores,14,W14,April,Apr,10/29/2021,Apr,10/23/2021,April,2019,14,BIORE,258409
Target Stores,14,W14,April,Apr,10/30/2021,Apr,10/24/2021,April,2019,16,BAN,8
Target Stores,14,W14,April,Apr,10/31/2021,Apr,10/25/2021,April,2019,17,JOHN FRIEDA COLOUR,0
Target Stores,14,W14,April,Apr,11/1/2021,Apr,10/26/2021,April,2019,19,SHEER BLONDE,89586
Target Stores,14,W14,April,Apr,11/2/2021,Apr,10/27/2021,April,2019,20,BEACH BLONDE,10843
Target Stores,14,W14,April,Apr,11/3/2021,Apr,10/28/2021,April,2019,21,FRIZZ EASE,155551
Target Stores,14,W14,April,Apr,11/4/2021,Apr,10/29/2021,April,2019,22,BRILLIANT BRUNETTE,37924
Target Stores,14,W14,April,Apr,11/5/2021,Apr,10/30/2021,April,2019,23,VOLUME,30954
Target Stores,14,W14,April,Apr,11/6/2021,Apr,10/31/2021,April,2019,37,RADIANT RED,17772
Target Stores,14,W14,April,Apr,11/7/2021,Apr,11/1/2021,April,2019,38,ROOT AWAKENING,0
Target Stores,14,W14,April,Apr,11/8/2021,Apr,11/2/2021,April,2019,39,FULL REPAIR,0
Target Stores,14,W14,April,Apr,11/9/2021,Apr,11/3/2021,April,2019,40,PRECISION FOAM COLOR,52004
Target Stores,14,W14,April,Apr,11/10/2021,Apr,11/4/2021,April,2019,NULL,NULL,436456
Target Stores,15,W15,April,Apr,11/11/2021,Apr,11/5/2021,April,2019,11,JERGENS,805599
Target Stores,15,W15,April,Apr,11/12/2021,Apr,11/6/2021,April,2019,12,CUREL,106053
Target Stores,15,W15,April,Apr,11/13/2021,Apr,11/7/2021,April,2019,14,BIORE,293278
Target Stores,15,W15,April,Apr,11/14/2021,Apr,11/8/2021,April,2019,16,BAN,7
Target Stores,15,W15,April,Apr,11/15/2021,Apr,11/9/2021,April,2019,17,JOHN FRIEDA COLOUR,0
Target Stores,15,W15,April,Apr,11/16/2021,Apr,11/10/2021,April,2019,19,SHEER BLONDE,101682
Target Stores,15,W15,April,Apr,11/17/2021,Apr,11/11/2021,April,2019,20,BEACH BLONDE,12335
Target Stores,15,W15,April,Apr,11/18/2021,Apr,11/12/2021,April,2019,21,FRIZZ EASE,179147
Target Stores,15,W15,April,Apr,11/19/2021,Apr,11/13/2021,April,2019,22,BRILLIANT BRUNETTE,41597
Target Stores,15,W15,April,Apr,11/20/2021,Apr,11/14/2021,April,2019,23,VOLUME,35873
Target Stores,15,W15,April,Apr,11/21/2021,Apr,11/15/2021,April,2019,37,RADIANT RED,18697
Target Stores,15,W15,April,Apr,11/22/2021,Apr,11/16/2021,April,2019,38,ROOT AWAKENING,0
Target Stores,15,W15,April,Apr,11/23/2021,Apr,11/17/2021,April,2019,39,FULL REPAIR,0
Target Stores,15,W15,April,Apr,11/24/2021,Apr,11/18/2021,April,2019,40,PRECISION FOAM COLOR,66468
Target Stores,15,W15,April,Apr,11/25/2021,Apr,11/19/2021,April,2019,NULL,NULL,473331
Ulta,1,W1,January,Jan,11/26/2021,Jan,11/20/2021,January,2019,11,JERGENS,20556
Ulta,1,W1,January,Jan,11/27/2021,Jan,11/21/2021,January,2019,14,BIORE,85322
Ulta,1,W1,January,Jan,11/28/2021,Jan,11/22/2021,January,2019,16,BAN,0
Ulta,1,W1,January,Jan,11/29/2021,Jan,11/23/2021,January,2019,17,JOHN FRIEDA COLOUR,4707
Ulta,1,W1,January,Jan,11/30/2021,Jan,11/24/2021,January,2019,19,SHEER BLONDE,15362
Ulta,1,W1,January,Jan,12/1/2021,Jan,11/25/2021,January,2019,20,BEACH BLONDE,8
Ulta,1,W1,January,Jan,12/2/2021,Jan,11/26/2021,January,2019,21,FRIZZ EASE,34708
Ulta,1,W1,January,Jan,12/3/2021,Jan,11/27/2021,January,2019,22,BRILLIANT BRUNETTE,11756
Ulta,1,W1,January,Jan,12/4/2021,Jan,11/28/2021,January,2019,23,VOLUME,10668
Ulta,1,W1,January,Jan,12/5/2021,Jan,11/29/2021,January,2019,37,RADIANT RED,1989
Ulta,1,W1,January,Jan,12/6/2021,Jan,11/30/2021,January,2019,40,PRECISION FOAM COLOR,25659
Ulta,1,W1,January,Jan,12/7/2021,Jan,12/1/2021,January,2019,NULL,NULL,3808
Ulta,3,W3,January,Jan,12/8/2021,Jan,12/2/2021,January,2019,11,JERGENS,23474
Ulta,3,W3,January,Jan,12/9/2021,Jan,12/3/2021,January,2019,14,BIORE,81411
Ulta,3,W3,January,Jan,12/10/2021,Jan,12/4/2021,January,2019,16,BAN,0
Ulta,3,W3,January,Jan,12/11/2021,Jan,12/5/2021,January,2019,17,JOHN FRIEDA COLOUR,4639
Ulta,3,W3,January,Jan,12/12/2021,Jan,12/6/2021,January,2019,19,SHEER BLONDE,15836
Ulta,3,W3,January,Jan,12/13/2021,Jan,12/7/2021,January,2019,20,BEACH BLONDE,0
Ulta,3,W3,January,Jan,12/14/2021,Jan,12/8/2021,January,2019,21,FRIZZ EASE,34493
Ulta,3,W3,January,Jan,12/15/2021,Jan,12/9/2021,January,2019,22,BRILLIANT BRUNETTE,10782
Ulta,3,W3,January,Jan,12/16/2021,Jan,12/10/2021,January,2019,23,VOLUME,10615
Ulta,3,W3,January,Jan,12/17/2021,Jan,12/11/2021,January,2019,37,RADIANT RED,2251
Ulta,3,W3,January,Jan,12/18/2021,Jan,12/12/2021,January,2019,40,PRECISION FOAM COLOR,23870
Ulta,3,W3,January,Jan,12/19/2021,Jan,12/13/2021,January,2019,NULL,NULL,3929
Ulta,4,W4,January,Feb,12/20/2021,Jan,12/14/2021,January,2019,11,JERGENS,23203
Ulta,4,W4,January,Feb,12/21/2021,Jan,12/15/2021,January,2019,14,BIORE,69070
Ulta,4,W4,January,Feb,12/22/2021,Jan,12/16/2021,January,2019,16,BAN,0
Ulta,4,W4,January,Feb,12/23/2021,Jan,12/17/2021,January,2019,17,JOHN FRIEDA COLOUR,3767
Ulta,4,W4,January,Feb,12/24/2021,Jan,12/18/2021,January,2019,19,SHEER BLONDE,14889
Ulta,4,W4,January,Feb,12/25/2021,Jan,12/19/2021,January,2019,20,BEACH BLONDE,0
Ulta,4,W4,January,Feb,12/26/2021,Jan,12/20/2021,January,2019,21,FRIZZ EASE,31376
Ulta,4,W4,January,Feb,12/27/2021,Jan,12/21/2021,January,2019,22,BRILLIANT BRUNETTE,11253
Ulta,4,W4,January,Feb,12/28/2021,Jan,12/22/2021,January,2019,23,VOLUME,9780
Ulta,4,W4,January,Feb,12/29/2021,Jan,12/23/2021,January,2019,37,RADIANT RED,1929
